source_path,FY,period,section,line_label,series_id,value,unit,row_role,source_file,source_cell,formula,source_status,source_basis,vktpc_source_file,vktpc_source_cell,vktpc_source_status,population_source_file,population_source_cell,population_source_status,model_id,quarter_composition,actual_quarters,forecast_quarters,replacement_flag,value_status,residual_vs_official,scenario_name,scenario_role,fed_path,availability_status,forecast_segment,ped_bridge_mode_label,ped_bridge_value_delta,ped_bridge_population_warning
Current finalist Base case,2035,FY2035,Totals,Total admin fees,total_admin_fees,117.7804389842208,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2035,ruc_admin + mvr_admin + coo,source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2035,FY2035,Totals,Total revenues net of admin fees,total_revenue_net_admin,8423.678767829706,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2035,total_gross_revenue - total_admin_fees,source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2035,FY2035,Totals,Total refunds,total_refunds,261.1614063313313,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2035,ruc + fed + mvr refunds,source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2035,FY2035,Totals,Total NLTF revenue,total_nltf_net_revenue,8162.517361498376,$m nominal ex GST,calculated_rollup,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2035,total_revenue_net_admin - total_refunds,source_backed,post_model_structural_extrapolation,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,Key volumes,PED VKT per capita,ped_vkt_per_capita,5763.879045444638,km/person,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,"FY2030 petrol anchor * Current growth geometrically blended toward the BEFU26 growth shape (balanced_structural, complete FY2045) / scenario population",source_backed,post_model_structural_extrapolation,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q2,current_finalist_model,,,,PED__VNEXT_SOLVED_CONVEX_TOP2,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,Key volumes,Light petrol VKT,light_petrol_vkt,33619.767051769704,million km,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,"FY2030 petrol anchor * Current growth geometrically blended toward the BEFU26 growth shape (balanced_structural, complete FY2045)",source_backed,post_model_structural_extrapolation,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q2,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (2029Q3; 2029Q4; 2030Q1; 2030Q2),scenario_input_population,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,Key volumes,PED volume,ped_volume,2768.523759324257,million litres,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,extrapolated petrol VKT * bridge-vintage litres intensity / 100,source_backed,post_model_structural_extrapolation,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q2,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (2029Q3; 2029Q4; 2030Q1; 2030Q2),scenario_input_population,PED__VNEXT_SOLVED_CONVEX_TOP2,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,Key volumes,Heavy RUC net km,heavy_ruc_net_km,4320.191418294555,million km,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,"FY2030 Heavy anchor * Current growth geometrically blended toward the BEFU26 growth shape (balanced_structural, complete FY2045)",source_backed,post_model_structural_extrapolation,,,,,,,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,Key volumes,Light RUC net km,light_ruc_net_km,12816.296439651014,million km,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,"FY2030 pool anchor * VFM pool index geometrically blended toward the BEFU26 growth shape (balanced_structural, complete FY2045) * exact VFM conventional share",source_backed,post_model_structural_extrapolation,,,,,,,dynamic_RESID_GBR_n150_d1_lr0.05_w36,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,Key volumes,Light BEV RUC net km,light_bev_ruc_net_km,9659.59907412921,million km,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,"FY2030 pool anchor * VFM pool index geometrically blended toward the BEFU26 growth shape (balanced_structural, complete FY2045) * exact VFM Light BEV share",source_backed,post_model_structural_extrapolation,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,Key volumes,PHEV RUC net km,phev_ruc_net_km,3808.0126087993253,million km,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,"FY2030 pool anchor * VFM pool index geometrically blended toward the BEFU26 growth shape (balanced_structural, complete FY2045) * exact VFM PHEV share",source_backed,post_model_structural_extrapolation,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,Key volumes,Current finalist Light RUC conventional modelled km,current_light_ruc_conventional_modelled_km,12443.581128722195,million km,audit_only,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,conventional class of the structural pool,source_backed,post_model_structural_extrapolation,,,,,,,dynamic_RESID_GBR_n150_d1_lr0.05_w36,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,RUC,Light RUC net revenue,light_ruc_net_revenue,1447.2802754475974,$m nominal ex GST,replacement_line,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,conventional Light RUC km * BEFU26 conventional Light effective rate,source_backed,post_model_structural_extrapolation,,,,,,,dynamic_RESID_GBR_n150_d1_lr0.05_w36,,,,True,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,RUC,Light BEV RUC net revenue,light_bev_ruc_net_revenue,1090.810225446041,$m nominal ex GST,replacement_line,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,allocated Light BEV RUC km * BEFU26 Light BEV effective rate,source_backed,post_model_structural_extrapolation,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,True,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,RUC,PHEV RUC net revenue,phev_ruc_net_revenue,212.04918212098988,$m nominal ex GST,replacement_line,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,allocated PHEV RUC km * BEFU26 PHEV effective rate,source_backed,post_model_structural_extrapolation,,,,,,,PED__VNEXT_SOLVED_CONVEX_TOP2; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,True,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,RUC,Heavy RUC net revenue,heavy_ruc_net_revenue,2002.4303233366143,$m nominal ex GST,replacement_line,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,extrapolated Heavy RUC km * BEFU26 effective rate,source_backed,post_model_structural_extrapolation,,,,,,,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,,,,True,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,FED,Gross PED,gross_ped_revenue,3267.0663244322413,$m nominal ex GST,replacement_line,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,extrapolated PED litres * BEFU26 PED rate,source_backed,post_model_structural_extrapolation,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2029Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_basecase:2030Q2,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (2029Q3; 2029Q4; 2030Q1; 2030Q2),scenario_input_population,PED__VNEXT_SOLVED_CONVEX_TOP2,,,,True,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,Key volumes,Heavy BEV RUC net km,heavy_bev_ruc_net_km,235.604382962282,million km,bridge_input,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,RUC,Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,104.12999339197631,$m nominal ex GST,leaf,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,FED,LPG,gross_lpg_revenue,44.1521704507391,$m nominal ex GST,leaf,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,FED,CNG,gross_cng_revenue,0.0,$m nominal ex GST,leaf,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,FED,FED refunds,fed_refunds,111.176191918272,$m nominal ex GST,deduction,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,RUC,RUC admin,ruc_admin_revenue,50.1356112200263,$m nominal ex GST,deduction,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,RUC,RUC refunds,ruc_refunds,156.614633426614,$m nominal ex GST,deduction,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,MVR,MR1,mr1_revenue,496.323673046758,$m nominal ex GST,leaf,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,MVR,MR2,mr2_revenue,32.5490556715397,$m nominal ex GST,leaf,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,MVR,MR13,coo_revenue,0.0,$m nominal ex GST,deduction,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
Current finalist Base case,2036,FY2036,MVR,MVR admin,mvr_admin_revenue,69.4542120353986,$m nominal ex GST,deduction,post_model_extrapolation,post_model_extrapolation:current_basecase:FY2036,carried from BEFU26 official (fixed line),source_backed,post_model_structural_extrapolation,,,,,,,,,,,False,post_model_extrapolation,,current_basecase,basecase,Current planned path,available,post_model_extrapolation,,,
